BookID,PatronID,Title,FirstName,LastName,Email,LoanDate,DueDate
105,80,"The Turn of the Screw","Francisca","Cranmor","fcranmor27@wisdompets.com",2019-07-17,2019-07-31
159,42,"Three Men in a Boat (To Say Nothing of the Dog)","Cleo","Goldwater","cgoldwater15@landonhotel.com",2019-07-18,2019-08-01
78,95,"The Prophet","Lelah","Seathwright","lseathwright2m@samoca.org",2019-07-18,2019-08-01
99,67,"Little Women","Whitney","Lamberts","wlamberts1u@red30design.com",2019-07-19,2019-08-02
2,77,"The Scarlet Letter","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2019-07-19,2019-08-02
73,35,"Dracula","Luciano","Winton","lwintony@hplussport.com",2019-07-20,2019-08-03
35,93,"The Brothers Karamazov","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2019-07-20,2019-08-03
7,25,"The Sign of the Four","Paulie","Kinvig","pkinvigo@hplussport.com",2019-07-23,2019-08-06
74,52,"The Strange Case of Dr. Jekyll and Mr. Hyde","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2019-07-23,2019-08-06
2,76,"The Scarlet Letter","Dyanna","Fulger","dfulger23@red30design.com",2019-07-24,2019-08-07
67,17,"Les Misérables","Lani","Over","loverg@wisdompets.com",2019-07-24,2019-08-07
178,27,"The Secret Garden","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2019-07-24,2019-08-07
157,12,"Les Misérables","Orton","Stavers","ostaversb@orangevalleycaa.org",2019-07-25,2019-08-08
102,69,"Hard Times","Alaster","Ruggles","aruggles1w@red30design.com",2019-07-25,2019-08-08
119,13,"The Tale of Peter Rabbit","Jobina","McKern","jmckernc@rouxacademy.org",2019-07-26,2019-08-09
137,68,"Alice's Adventures in Wonderland","Anastasie","Ferguson","aferguson1v@landonhotel.com",2019-07-26,2019-08-09
87,62,"Frankenstein; Or, The Modern Prometheus","Tybie","Balme","tbalme1p@orangevalleycaa.org",2019-07-28,2019-08-11
50,99,"Jane Eyre: An Autobiography","Kala","Simonian","ksimonian2q@landonhotel.com",2019-07-28,2019-08-11
166,73,"The Strange Case of Dr. Jekyll and Mr. Hyde","Merle","Sukbhans","msukbhans20@orangevalleycaa.org",2019-07-30,2019-08-13
148,78,"War and Peace","Dorella","Linbohm","dlinbohm25@rouxacademy.org",2019-07-30,2019-08-13
109,49,"Emma","Cathryn","Beau","cbeau1c@wisdompets.com",2019-07-30,2019-08-13
170,2,"A Tale of Two Cities","Javier","Dawks","jdawks1@red30design.com",2019-07-31,2019-08-14
93,13,"Great Expectations","Jobina","McKern","jmckernc@rouxacademy.org",2019-07-31,2019-08-14
106,5,"Wuthering Heights","Imogen","Kabsch","ikabsch@landonhotel.com",2019-08-01,2019-08-15
60,76,"Dracula","Dyanna","Fulger","dfulger23@red30design.com",2019-08-02,2019-08-16
21,97,"The Prince","Herb","McParland","hmcparland2o@rouxacademy.org",2019-08-02,2019-08-16
97,68,"The Life and Adventures of Robinson Crusoe","Anastasie","Ferguson","aferguson1v@landonhotel.com",2019-08-03,2019-08-17
162,13,"Pride and Prejudice","Jobina","McKern","jmckernc@rouxacademy.org",2019-08-03,2019-08-17
93,36,"Great Expectations","Allyson","Jira","ajiraz@wisdompets.com",2019-08-04,2019-08-18
141,87,"Three Men in a Boat (To Say Nothing of the Dog)","Junie","MacRury","jmacrury2e@wisdompets.com",2019-08-05,2019-08-19
154,20,"An Occurrence at Owl Creek Bridge","Jacinta","Vallis","jvallisj@kinetecoinc.com",2019-08-05,2019-08-19
171,81,"The Call of the Wild","Gustave","Alphonso","galphonso28@wisdompets.com",2019-08-07,2019-08-21
44,25,"Pygmalion","Paulie","Kinvig","pkinvigo@hplussport.com",2019-08-07,2019-08-21
40,36,"Three Men in a Boat (To Say Nothing of the Dog)","Allyson","Jira","ajiraz@wisdompets.com",2019-08-08,2019-08-22
133,20,"Treasure Island","Jacinta","Vallis","jvallisj@kinetecoinc.com",2019-08-10,2019-08-24
103,100,"Moby Dick; Or, The Whale","Blythe","Leggan","bleggan2r@rouxacademy.org",2019-08-10,2019-08-24
166,62,"The Strange Case of Dr. Jekyll and Mr. Hyde","Tybie","Balme","tbalme1p@orangevalleycaa.org",2019-08-11,2019-08-25
105,72,"The Turn of the Screw","Trip","Pond","tpond1z@wisdompets.com",2019-08-11,2019-08-25
180,74,"Frankenstein; Or, The Modern Prometheus","Giraldo","Algar","galgar21@kinetecoinc.com",2019-08-12,2019-08-26
112,84,"The War of the Worlds","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2019-08-13,2019-08-27
42,92,"The Prince","Asher","Tapley","atapley2j@kinetecoinc.com",2019-08-14,2019-08-28
69,96,"Siddhartha","Melantha","Scowcroft","mscowcroft2n@kinetecoinc.com",2019-08-15,2019-08-29
101,49,"Anna Karenina","Cathryn","Beau","cbeau1c@wisdompets.com",2019-08-16,2019-08-30
4,67,"The Adventures of Tom Sawyer","Whitney","Lamberts","wlamberts1u@red30design.com",2019-08-18,2019-09-01
27,35,"Wuthering Heights","Luciano","Winton","lwintony@hplussport.com",2019-08-18,2019-09-01
138,53,"The Sign of the Four","Perceval","Redpath","predpath1g@rouxacademy.org",2019-08-19,2019-09-02
147,13,"The Adventures of Tom Sawyer","Jobina","McKern","jmckernc@rouxacademy.org",2019-08-21,2019-09-04
132,96,"War and Peace","Melantha","Scowcroft","mscowcroft2n@kinetecoinc.com",2019-08-22,2019-09-05
9,100,"Uncle Tom's Cabin","Blythe","Leggan","bleggan2r@rouxacademy.org",2019-08-23,2019-09-06
124,68,"The Adventures of Sherlock Holmes","Anastasie","Ferguson","aferguson1v@landonhotel.com",2019-08-23,2019-09-06
27,59,"Wuthering Heights","Cornelia","Koppe","ckoppe1m@landonhotel.com",2019-08-24,2019-09-07
132,77,"War and Peace","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2019-08-24,2019-09-07
73,70,"Dracula","Loretta","Hundey","lhundey1x@kinetecoinc.com",2019-08-26,2019-09-09
150,20,"The Secret Garden","Jacinta","Vallis","jvallisj@kinetecoinc.com",2019-08-26,2019-09-09
196,73,"The Awakening, and Selected Short Stories","Merle","Sukbhans","msukbhans20@orangevalleycaa.org",2019-08-27,2019-09-10
195,87,"Metamorphosis","Junie","MacRury","jmacrury2e@wisdompets.com",2019-08-27,2019-09-10
33,10,"Peter Pan","Barbara-anne","Sweet","bsweet9@samoca.org",2019-08-27,2019-09-10
140,19,"Gulliver's Travels into Several Remote Nations of the World","Amby","Harber","aharberi@hplussport.com",2019-08-28,2019-09-11
43,85,"The Yellow Wallpaper","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2019-08-29,2019-09-12
109,14,"Emma","Paco","Yarranton","pyarrantond@rouxacademy.org",2019-08-29,2019-09-12
17,50,"Les Misérables","Jack","Vaan","jvaan@wisdompets.com",2019-08-30,2019-09-13
38,19,"Dubliners","Amby","Harber","aharberi@hplussport.com",2019-08-31,2019-09-14
158,100,"Moby Dick; Or, The Whale","Blythe","Leggan","bleggan2r@rouxacademy.org",2019-09-01,2019-09-15
41,35,"The Scarlet Letter","Luciano","Winton","lwintony@hplussport.com",2019-09-02,2019-09-16
109,23,"Emma","Amory","Bunyard","abunyardm@samoca.org",2019-09-05,2019-09-19
9,91,"Uncle Tom's Cabin","Iver","Palke","ipalke2i@rouxacademy.org",2019-09-05,2019-09-19
113,1,"On the origin of species","Maggi","Domney","mdomney0@wisdompets.com",2019-09-05,2019-09-19
11,22,"The Picture of Dorian Gray","Cassandre","Wragg","cwraggl@landonhotel.com",2019-09-05,2019-09-19
191,83,"Emma","Caril","Matejic","cmatejic2a@orangevalleycaa.org",2019-09-06,2019-09-20
191,76,"Emma","Dyanna","Fulger","dfulger23@red30design.com",2019-09-06,2019-09-20
39,96,"The Adventures of Tom Sawyer","Melantha","Scowcroft","mscowcroft2n@kinetecoinc.com",2019-09-07,2019-09-21
96,59,"A Study in Scarlet","Cornelia","Koppe","ckoppe1m@landonhotel.com",2019-09-07,2019-09-21
48,10,"The Hound of the Baskervilles","Barbara-anne","Sweet","bsweet9@samoca.org",2019-09-08,2019-09-22
35,55,"The Brothers Karamazov","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2019-09-09,2019-09-23
190,88,"Adventures of Huckleberry Finn","Gus","Holyland","gholyland2f@red30design.com",2019-09-11,2019-09-25
26,1,"The Adventures of Sherlock Holmes","Maggi","Domney","mdomney0@wisdompets.com",2019-09-12,2019-09-26
100,61,"The Jungle Book","Rubia","Fitzsymon","rfitzsymon1o@red30design.com",2019-09-14,2019-09-28
184,85,"Ulysses","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2019-09-14,2019-09-28
172,98,"Uncle Tom's Cabin","Clem","Durdy","cdurdy2p@hplussport.com",2019-09-15,2019-09-29
73,90,"Dracula","Elmo","Ockland","eockland2h@landonhotel.com",2019-09-15,2019-09-29
49,99,"Alice's Adventures in Wonderland","Kala","Simonian","ksimonian2q@landonhotel.com",2019-09-16,2019-09-30
148,84,"War and Peace","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2019-09-17,2019-10-01
5,77,"David Copperfield","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2019-09-17,2019-10-01
63,34,"Treasure Island","Carlin","Casterou","ccasteroux@landonhotel.com",2019-09-17,2019-10-01
133,81,"Treasure Island","Gustave","Alphonso","galphonso28@wisdompets.com",2019-09-19,2019-10-03
100,51,"The Jungle Book","Romeo","Annett","rannett1e@samoca.org",2019-09-19,2019-10-03
99,64,"Little Women","Norby","Sleight","nsleight1r@kinetecoinc.com",2019-09-20,2019-10-04
130,16,"Peter Pan","Carla","Swinfen","cswinfenf@kinetecoinc.com",2019-09-20,2019-10-04
61,47,"The Call of the Wild","Lydie","Awmack","lawmack1a@samoca.org",2019-09-20,2019-10-04
187,65,"Don Quixote","Hayyim","Rossander","hrossander1s@wisdompets.com",2019-09-20,2019-10-04
106,83,"Wuthering Heights","Caril","Matejic","cmatejic2a@orangevalleycaa.org",2019-09-21,2019-10-05
172,64,"Uncle Tom's Cabin","Norby","Sleight","nsleight1r@kinetecoinc.com",2019-09-22,2019-10-06
119,46,"The Tale of Peter Rabbit","Serge","Pethrick","spethrick19@rouxacademy.org",2019-09-22,2019-10-06
138,26,"The Sign of the Four","Taylor","Jenkins","tjenkins@redt30design.com",2019-09-24,2019-10-08
95,63,"Also sprach Zarathustra","Forest","Dubock","fdubock1q@red30design.com",2019-09-24,2019-10-08
189,94,"The Jungle Book","Curr","Fittall","cfittall2l@orangevalleycaa.org",2019-09-25,2019-10-09
66,4,"The Count of Monte Cristo","Taylor","Jenkins","tjenkins@rouxacademy.org",2019-09-25,2019-10-09
19,26,"Heart of Darkness","Taylor","Jenkins","tjenkins@redt30design.com",2019-09-25,2019-10-09
72,61,"The Yellow Wallpaper","Rubia","Fitzsymon","rfitzsymon1o@red30design.com",2019-09-26,2019-10-10
89,71,"Walden, and On The Duty Of Civil Disobedience","Winnah","D'Elia","wdelia1y@red30design.com",2019-09-27,2019-10-11
65,54,"The Scarlet Letter","Ive","Iles","iiles1h@samoca.org",2019-09-27,2019-10-11
20,45,"Treasure Island","Zechariah","Deniske","zdeniske18@kinetecoinc.com",2019-09-29,2019-10-13
77,27,"The Prophet","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2019-09-29,2019-10-13
118,43,"Adventures of Huckleberry Finn","Menard","Pitone","mpitone16@red30design.com",2019-09-29,2019-10-13
37,87,"A Doll's House","Junie","MacRury","jmacrury2e@wisdompets.com",2019-09-30,2019-10-14
8,36,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Allyson","Jira","ajiraz@wisdompets.com",2019-09-30,2019-10-14
25,60,"The Life and Adventures of Robinson Crusoe","Olympia","Sansun","osansun1n@wisdompets.com",2019-09-30,2019-10-14
23,15,"Great Expectations","Chance","Todeo","ctodeoe@wisdompets.com",2019-10-01,2019-10-15
114,13,"The Wonderful Wizard of Oz","Jobina","McKern","jmckernc@rouxacademy.org",2019-10-03,2019-10-17
2,90,"The Scarlet Letter","Elmo","Ockland","eockland2h@landonhotel.com",2019-10-06,2019-10-20
163,98,"The Mysterious Affair at Styles","Clem","Durdy","cdurdy2p@hplussport.com",2019-10-07,2019-10-21
190,3,"Adventures of Huckleberry Finn","Aleen","Fasey","afasey2@kinetecoinc.com",2019-10-07,2019-10-21
37,24,"A Doll's House","Carny","Scamp","cscampn@wisdompets.com",2019-10-11,2019-10-25
134,38,"The Sign of the Four","Christyna","McGilroy","cmcgilroy11@landonhotel.com",2019-10-11,2019-10-25
41,70,"The Scarlet Letter","Loretta","Hundey","lhundey1x@kinetecoinc.com",2019-10-11,2019-10-25
59,58,"The War of the Worlds","Purcell","Llop","pllop1l@hplussport.com",2019-10-12,2019-10-26
108,54,"Pascal's Pensées","Ive","Iles","iiles1h@samoca.org",2019-10-13,2019-10-27
132,87,"War and Peace","Junie","MacRury","jmacrury2e@wisdompets.com",2019-10-14,2019-10-28
11,95,"The Picture of Dorian Gray","Lelah","Seathwright","lseathwright2m@samoca.org",2019-10-14,2019-10-28
142,76,"The Decameron of Giovanni Boccaccio","Dyanna","Fulger","dfulger23@red30design.com",2019-10-16,2019-10-30
18,10,"The Jungle Book","Barbara-anne","Sweet","bsweet9@samoca.org",2019-10-17,2019-10-31
42,63,"The Prince","Forest","Dubock","fdubock1q@red30design.com",2019-10-17,2019-10-31
26,16,"The Adventures of Sherlock Holmes","Carla","Swinfen","cswinfenf@kinetecoinc.com",2019-10-17,2019-10-31
169,37,"Second Treatise of Government","Jillane","Livingstone","jlivingstone10@wisdompets.com",2019-10-17,2019-10-31
82,58,"Sense and Sensibility","Purcell","Llop","pllop1l@hplussport.com",2019-10-18,2019-11-01
139,38,"Peter Pan","Christyna","McGilroy","cmcgilroy11@landonhotel.com",2019-10-20,2019-11-03
11,20,"The Picture of Dorian Gray","Jacinta","Vallis","jvallisj@kinetecoinc.com",2019-10-21,2019-11-04
160,33,"The War of the Worlds","Eloisa","Forster","eforsterw@wisdompets.com",2019-10-22,2019-11-05
148,11,"War and Peace","Faina","Nelles","fnellesa@red30design.com",2019-10-24,2019-11-07
139,60,"Peter Pan","Olympia","Sansun","osansun1n@wisdompets.com",2019-10-26,2019-11-09
45,19,"The Secret Garden","Amby","Harber","aharberi@hplussport.com",2019-10-26,2019-11-09
128,87,"The Picture of Dorian Gray","Junie","MacRury","jmacrury2e@wisdompets.com",2019-10-26,2019-11-09
125,90,"Candide","Elmo","Ockland","eockland2h@landonhotel.com",2019-10-27,2019-11-10
153,45,"Frankenstein; Or, The Modern Prometheus","Zechariah","Deniske","zdeniske18@kinetecoinc.com",2019-10-29,2019-11-12
187,47,"Don Quixote","Lydie","Awmack","lawmack1a@samoca.org",2019-10-29,2019-11-12
119,32,"The Tale of Peter Rabbit","Demetri","Iacobacci","diacobacciv@landonhotel.com",2019-10-29,2019-11-12
73,29,"Dracula","Herby","Aspinal","haspinals@red30design.com",2019-10-31,2019-11-14
106,30,"Wuthering Heights","Emlyn","Attwool","eattwoolt@hplussport.com",2019-10-31,2019-11-14
185,78,"Don Quixote","Dorella","Linbohm","dlinbohm25@rouxacademy.org",2019-10-31,2019-11-14
198,73,"A Doll's House","Merle","Sukbhans","msukbhans20@orangevalleycaa.org",2019-10-31,2019-11-14
114,17,"The Wonderful Wizard of Oz","Lani","Over","loverg@wisdompets.com",2019-11-02,2019-11-16
138,43,"The Sign of the Four","Menard","Pitone","mpitone16@red30design.com",2019-11-02,2019-11-16
18,87,"The Jungle Book","Junie","MacRury","jmacrury2e@wisdompets.com",2019-11-03,2019-11-17
30,8,"On the origin of species","Steffie","Kleis","skleis7@wisdompets.com",2019-11-03,2019-11-17
82,11,"Sense and Sensibility","Faina","Nelles","fnellesa@red30design.com",2019-11-03,2019-11-17
95,47,"Also sprach Zarathustra","Lydie","Awmack","lawmack1a@samoca.org",2019-11-03,2019-11-17
67,15,"Les Misérables","Chance","Todeo","ctodeoe@wisdompets.com",2019-11-06,2019-11-20
60,24,"Dracula","Carny","Scamp","cscampn@wisdompets.com",2019-11-06,2019-11-20
71,16,"A Tale of Two Cities","Carla","Swinfen","cswinfenf@kinetecoinc.com",2019-11-07,2019-11-21
156,50,"The Life and Adventures of Robinson Crusoe","Jack","Vaan","jvaan@wisdompets.com",2019-11-08,2019-11-22
21,76,"The Prince","Dyanna","Fulger","dfulger23@red30design.com",2019-11-09,2019-11-23
134,37,"The Sign of the Four","Jillane","Livingstone","jlivingstone10@wisdompets.com",2019-11-10,2019-11-24
69,80,"Siddhartha","Francisca","Cranmor","fcranmor27@wisdompets.com",2019-11-11,2019-11-25
196,74,"The Awakening, and Selected Short Stories","Giraldo","Algar","galgar21@kinetecoinc.com",2019-11-11,2019-11-25
19,14,"Heart of Darkness","Paco","Yarranton","pyarrantond@rouxacademy.org",2019-11-12,2019-11-26
190,26,"Adventures of Huckleberry Finn","Taylor","Jenkins","tjenkins@redt30design.com",2019-11-12,2019-11-26
124,27,"The Adventures of Sherlock Holmes","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2019-11-13,2019-11-27
192,87,"The Turn of the Screw","Junie","MacRury","jmacrury2e@wisdompets.com",2019-11-13,2019-11-27
19,9,"Heart of Darkness","Carilyn","Calver","ccalver8@samoca.org",2019-11-14,2019-11-28
44,41,"Pygmalion","Lowrance","Gratton","lgratton14@hplussport.com",2019-11-14,2019-11-28
65,91,"The Scarlet Letter","Iver","Palke","ipalke2i@rouxacademy.org",2019-11-14,2019-11-28
186,12,"Pride and Prejudice","Orton","Stavers","ostaversb@orangevalleycaa.org",2019-11-14,2019-11-28
189,25,"The Jungle Book","Paulie","Kinvig","pkinvigo@hplussport.com",2019-11-15,2019-11-29
73,53,"Dracula","Perceval","Redpath","predpath1g@rouxacademy.org",2019-11-16,2019-11-30
49,9,"Alice's Adventures in Wonderland","Carilyn","Calver","ccalver8@samoca.org",2019-11-16,2019-11-30
106,33,"Wuthering Heights","Eloisa","Forster","eforsterw@wisdompets.com",2019-11-17,2019-12-01
129,72,"Also sprach Zarathustra","Trip","Pond","tpond1z@wisdompets.com",2019-11-17,2019-12-01
60,33,"Dracula","Eloisa","Forster","eforsterw@wisdompets.com",2019-11-17,2019-12-01
178,6,"The Secret Garden","Don","Weingarten","dweingarten@kinetecoinc.com",2019-11-19,2019-12-03
7,35,"The Sign of the Four","Luciano","Winton","lwintony@hplussport.com",2019-11-19,2019-12-03
28,31,"Heart of Darkness","Osgood","Saunter","osaunteru@red30design.com",2019-11-20,2019-12-04
1,54,"Walden, and On The Duty Of Civil Disobedience","Ive","Iles","iiles1h@samoca.org",2019-11-20,2019-12-04
162,77,"Pride and Prejudice","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2019-11-20,2019-12-04
99,2,"Little Women","Javier","Dawks","jdawks1@red30design.com",2019-11-21,2019-12-05
54,23,"The Yellow Wallpaper","Amory","Bunyard","abunyardm@samoca.org",2019-11-21,2019-12-05
40,75,"Three Men in a Boat (To Say Nothing of the Dog)","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2019-11-21,2019-12-05
135,62,"A Tale of Two Cities","Tybie","Balme","tbalme1p@orangevalleycaa.org",2019-11-22,2019-12-06
159,81,"Three Men in a Boat (To Say Nothing of the Dog)","Gustave","Alphonso","galphonso28@wisdompets.com",2019-11-25,2019-12-09
157,33,"Les Misérables","Eloisa","Forster","eforsterw@wisdompets.com",2019-11-26,2019-12-10
115,77,"Hard Times","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2019-11-26,2019-12-10
155,97,"The Prophet","Herb","McParland","hmcparland2o@rouxacademy.org",2019-11-26,2019-12-10
85,46,"Pygmalion","Serge","Pethrick","spethrick19@rouxacademy.org",2019-11-28,2019-12-12
167,98,"Anne of Green Gables","Clem","Durdy","cdurdy2p@hplussport.com",2019-11-30,2019-12-14
53,65,"Uncle Tom's Cabin","Hayyim","Rossander","hrossander1s@wisdompets.com",2019-11-30,2019-12-14
58,55,"Grimms' Fairy Tales","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2019-12-01,2019-12-15
177,22,"The Call of the Wild","Cassandre","Wragg","cwraggl@landonhotel.com",2019-12-01,2019-12-15
74,63,"The Strange Case of Dr. Jekyll and Mr. Hyde","Forest","Dubock","fdubock1q@red30design.com",2019-12-01,2019-12-15
41,71,"The Scarlet Letter","Winnah","D'Elia","wdelia1y@red30design.com",2019-12-02,2019-12-16
147,72,"The Adventures of Tom Sawyer","Trip","Pond","tpond1z@wisdompets.com",2019-12-03,2019-12-17
180,76,"Frankenstein; Or, The Modern Prometheus","Dyanna","Fulger","dfulger23@red30design.com",2019-12-03,2019-12-17
195,75,"Metamorphosis","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2019-12-04,2019-12-18
157,88,"Les Misérables","Gus","Holyland","gholyland2f@red30design.com",2019-12-04,2019-12-18
163,74,"The Mysterious Affair at Styles","Giraldo","Algar","galgar21@kinetecoinc.com",2019-12-04,2019-12-18
136,33,"The Wonderful Wizard of Oz","Eloisa","Forster","eforsterw@wisdompets.com",2019-12-05,2019-12-19
182,25,"Grimms' Fairy Tales","Paulie","Kinvig","pkinvigo@hplussport.com",2019-12-05,2019-12-19
171,25,"The Call of the Wild","Paulie","Kinvig","pkinvigo@hplussport.com",2019-12-05,2019-12-19
154,5,"An Occurrence at Owl Creek Bridge","Imogen","Kabsch","ikabsch@landonhotel.com",2019-12-06,2019-12-20
105,75,"The Turn of the Screw","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2019-12-06,2019-12-20
194,7,"The Tale of Peter Rabbit","Cammi","Kynett","ckynett6@orangevalleycaa.org",2019-12-07,2019-12-21
147,53,"The Adventures of Tom Sawyer","Perceval","Redpath","predpath1g@rouxacademy.org",2019-12-07,2019-12-21
7,80,"The Sign of the Four","Francisca","Cranmor","fcranmor27@wisdompets.com",2019-12-08,2019-12-22
99,17,"Little Women","Lani","Over","loverg@wisdompets.com",2019-12-10,2019-12-24
93,84,"Great Expectations","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2019-12-12,2019-12-26
106,82,"Wuthering Heights","Jacquette","Spillard","jspillard29@red30design.com",2019-12-13,2019-12-27
110,7,"The Strange Case of Dr. Jekyll and Mr. Hyde","Cammi","Kynett","ckynett6@orangevalleycaa.org",2019-12-13,2019-12-27
29,72,"A Modest Proposal","Trip","Pond","tpond1z@wisdompets.com",2019-12-13,2019-12-27
101,99,"Anna Karenina","Kala","Simonian","ksimonian2q@landonhotel.com",2019-12-13,2019-12-27
69,18,"Siddhartha","Anthe","Dinjes","adinjesh@samoca.org",2019-12-13,2019-12-27
56,21,"The Picture of Dorian Gray","Henri","Pughe","hpughek@orangevalleycaa.org",2019-12-14,2019-12-28
186,82,"Pride and Prejudice","Jacquette","Spillard","jspillard29@red30design.com",2019-12-15,2019-12-29
16,1,"Ulysses","Maggi","Domney","mdomney0@wisdompets.com",2019-12-16,2019-12-30
55,86,"An Occurrence at Owl Creek Bridge","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2019-12-17,2019-12-31
151,43,"Second Treatise of Government","Menard","Pitone","mpitone16@red30design.com",2019-12-17,2019-12-31
107,71,"Little Women","Winnah","D'Elia","wdelia1y@red30design.com",2019-12-17,2019-12-31
112,46,"The War of the Worlds","Serge","Pethrick","spethrick19@rouxacademy.org",2019-12-18,2020-01-01
52,30,"David Copperfield","Emlyn","Attwool","eattwoolt@hplussport.com",2019-12-19,2020-01-02
100,86,"The Jungle Book","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2019-12-20,2020-01-03
187,73,"Don Quixote","Merle","Sukbhans","msukbhans20@orangevalleycaa.org",2019-12-20,2020-01-03
14,51,"The Awakening, and Selected Short Stories","Romeo","Annett","rannett1e@samoca.org",2019-12-21,2020-01-04
185,88,"Don Quixote","Gus","Holyland","gholyland2f@red30design.com",2019-12-22,2020-01-05
87,97,"Frankenstein; Or, The Modern Prometheus","Herb","McParland","hmcparland2o@rouxacademy.org",2019-12-22,2020-01-05
9,44,"Uncle Tom's Cabin","Davy","Neely","dneely17@hplussport.com",2019-12-23,2020-01-06
79,8,"A Study in Scarlet","Steffie","Kleis","skleis7@wisdompets.com",2019-12-24,2020-01-07
80,29,"Jane Eyre: An Autobiography","Herby","Aspinal","haspinals@red30design.com",2019-12-25,2020-01-08
55,31,"An Occurrence at Owl Creek Bridge","Osgood","Saunter","osaunteru@red30design.com",2019-12-25,2020-01-08
56,23,"The Picture of Dorian Gray","Amory","Bunyard","abunyardm@samoca.org",2019-12-26,2020-01-09
191,8,"Emma","Steffie","Kleis","skleis7@wisdompets.com",2019-12-29,2020-01-12
65,84,"The Scarlet Letter","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2019-12-30,2020-01-13
127,39,"David Copperfield","Oralla","Dayer","odayer12@samoca.org",2019-12-31,2020-01-14
112,77,"The War of the Worlds","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2020-01-02,2020-01-16
180,44,"Frankenstein; Or, The Modern Prometheus","Davy","Neely","dneely17@hplussport.com",2020-01-04,2020-01-18
142,71,"The Decameron of Giovanni Boccaccio","Winnah","D'Elia","wdelia1y@red30design.com",2020-01-05,2020-01-19
30,16,"On the origin of species","Carla","Swinfen","cswinfenf@kinetecoinc.com",2020-01-05,2020-01-19
104,29,"On the origin of species","Herby","Aspinal","haspinals@red30design.com",2020-01-05,2020-01-19
133,93,"Treasure Island","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2020-01-06,2020-01-20
196,88,"The Awakening, and Selected Short Stories","Gus","Holyland","gholyland2f@red30design.com",2020-01-07,2020-01-21
135,24,"A Tale of Two Cities","Carny","Scamp","cscampn@wisdompets.com",2020-01-07,2020-01-21
180,28,"Frankenstein; Or, The Modern Prometheus","Culley","Cawood","ccawoodr@samoca.org",2020-01-07,2020-01-21
87,65,"Frankenstein; Or, The Modern Prometheus","Hayyim","Rossander","hrossander1s@wisdompets.com",2020-01-08,2020-01-22
86,3,"Siddhartha","Aleen","Fasey","afasey2@kinetecoinc.com",2020-01-08,2020-01-22
149,14,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Paco","Yarranton","pyarrantond@rouxacademy.org",2020-01-08,2020-01-22
71,40,"A Tale of Two Cities","Angelique","Farnham","afarnham13@wisdompets.com",2020-01-08,2020-01-22
169,30,"Second Treatise of Government","Emlyn","Attwool","eattwoolt@hplussport.com",2020-01-09,2020-01-23
55,81,"An Occurrence at Owl Creek Bridge","Gustave","Alphonso","galphonso28@wisdompets.com",2020-01-10,2020-01-24
122,39,"Metamorphosis","Oralla","Dayer","odayer12@samoca.org",2020-01-11,2020-01-25
130,27,"Peter Pan","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2020-01-12,2020-01-26
137,55,"Alice's Adventures in Wonderland","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2020-01-13,2020-01-27
101,59,"Anna Karenina","Cornelia","Koppe","ckoppe1m@landonhotel.com",2020-01-14,2020-01-28
93,82,"Great Expectations","Jacquette","Spillard","jspillard29@red30design.com",2020-01-14,2020-01-28
143,54,"Gulliver's Travels into Several Remote Nations of the World","Ive","Iles","iiles1h@samoca.org",2020-01-15,2020-01-29
17,51,"Les Misérables","Romeo","Annett","rannett1e@samoca.org",2020-01-15,2020-01-29
76,41,"Jane Eyre: An Autobiography","Lowrance","Gratton","lgratton14@hplussport.com",2020-01-16,2020-01-30
9,87,"Uncle Tom's Cabin","Junie","MacRury","jmacrury2e@wisdompets.com",2020-01-16,2020-01-30
118,71,"Adventures of Huckleberry Finn","Winnah","D'Elia","wdelia1y@red30design.com",2020-01-17,2020-01-31
